ensembl_gene_id	chromosome_name	start_position	end_position	external_gene_name
Os07g0121401	7	1127345	1127912	""
Os07g0121500	7	1127359	1127947	""
Os07g0121750	7	1140062	1142002	""
Os07g0121800	7	1143552	1145530	""
Os07g0122000	7	1150138	1152196	P0022B05.146
Os07g0122100	7	1153268	1155205	""
Os07g0122200	7	1156619	1159170	""
Os07g0122300	7	1159806	1163369	""
Os07g0122350	7	1164617	1164862	OSJNBa0057M23.123
Os07g0122400	7	1165824	1169480	""
Os07g0122900	7	1180245	1182969	OsFbox336
Os07g0123000	7	1183280	1185666	OsFbox337
Os07g0123100	7	1194474	1195091	OSJNBa0057M23.132
Os07g0123200	7	1195118	1195594	""
Os07g0123300	7	1199217	1201351	""
Os07g0123400	7	1202315	1203025	""
Os07g0123450	7	1202528	1203538	""
Os07g0123500	7	1213610	1217544	""
Os07g0123533	7	1213858	1216621	""
Os07g0123566	7	1220492	1220565	""
Os07g0123601	7	1228519	1238226	""
Os07g0123700	7	1228856	1238253	OsWD40-136
Os07g0123800	7	1239804	1240626	P0474G09.101
Os07g0123900	7	1245458	1246177	""
Os07g0124000	7	1248874	1250251	""
Os07g0124100	7	1255047	1255744	OsPSK4
Os07g0124300	7	1267873	1268776	OsbZIP57
Os07g0124400	7	1269041	1269855	""
ENSRNA049467638	7	1269367	1269453	snoR8a
Os07g0124500	7	1274555	1278717	eIF-3c
Os07g0124600	7	1281407	1285040	P0474G09.114
Os07g0124700	7	1298445	1304299	OsPLT8
Os07g0124650	7	1298865	1299428	""
Os07g0124725	7	1303190	1303790	""
Os07g0124750	7	1305328	1308048	OsCslC10
Os07g0124800	7	1313767	1316444	OsDjC57
Os07g0124900	7	1319034	1319789	OsPR1#071
Os07g0125000	7	1322193	1323127	OsPR1b
Os07g0125201	7	1335405	1336081	P0474G09.126
Os07g0125500	7	1352187	1352942	P0474G09.134
Os07g0125600	7	1355346	1356280	P0474G09.135
Os07g0126100	7	1368558	1369234	P0474G09.126
Os07g0126301	7	1385340	1386095	P0474G09.134
Os07g0126401	7	1388499	1389433	P0474G09.135
Os07g0126500	7	1401708	1402384	P0474G09.126
Os07g0127500	7	1432684	1433404	OsPR1#072
Os07g0127600	7	1437292	1438147	OsPR1#073
Os07g0127700	7	1444739	1445064	PR1b
Os07g0127900	7	1451917	1452565	""
Os07g0128800	7	1500540	1501058	""
Os07g0129100	7	1507790	1508244	""
Os07g0129200	7	1512025	1512958	PR1A
Os07g0129300	7	1523654	1524512	OsPR1
Os07g0129700	7	1566125	1572085	OSH15
Os07g0129800	7	1575296	1579565	""
Os07g0129900	7	1583658	1585631	P0483E09.4
Os07g0130000	7	1588294	1589280	""
Os07g0130100	7	1590912	1593270	P0483E09.6
Os07g0130200	7	1595360	1597594	""
Os07g0130400	7	1603024	1605316	""
Os07g0130450	7	1603273	1605258	""
Os07g0130500	7	1606096	1617544	""
Os07g0130800	7	1613795	1616066	""
Os07g0131001	7	1626738	1628731	""
Os07g0131250	7	1637689	1638417	""
Os07g0131375	7	1640079	1643162	""
Os07g0131500	7	1666092	1668002	OJ1606_D04.110
Os07g0131600	7	1669310	1671321	OJ1606_D04.111
Os07g0131725	7	1669513	1671074	""
Os07g0131850	7	1678147	1681684	""
Os07g0132001	7	1686263	1686574	""
Os07g0132300	7	1699795	1701036	OJ1606_D04.120
Os07g0132400	7	1701299	1701884	""
Os07g0132500	7	1713426	1714497	""
Os07g0132600	7	1715637	1716780	""
Os07g0132700	7	1717343	1718517	""
Os07g0132800	7	1722347	1722812	""
Os07g0133000	7	1743475	1745736	""
Os07g0133025	7	1743576	1745612	""
Os07g0133100	7	1753791	1756075	""
Os07g0133500	7	1770644	1772559	""
Os07g0133601	7	1770882	1772490	""
Os07g0133700	7	1777480	1780450	OsFKBP19
Os07g0134000	7	1788844	1794564	OsAAP6
Os07g0134101	7	1789196	1794234	""
ENSRNA049911413	7	1806842	1806915	tRNA-Thr
Os07g0134200	7	1812461	1816106	OsRLCK222
Os07g0134400	7	1832992	1835740	""
Os07g0134500	7	1844593	1848816	""
Os07g0134600	7	1851404	1856142	""
Os07g0134650	7	1852481	1856002	""
Os07g0134700	7	1856642	1860562	""
Os07g0134800	7	1860647	1866531	SDH1
Os07g0135550	7	1860772	1862444	""
Os07g0136300	7	1912083	1914175	""
Os07g0136400	7	1925715	1927041	""
Os07g0136500	7	1928640	1930430	""
Os07g0136800	7	1944420	1960442	""
Os07g0136866	7	1960658	1961098	""
Os07g0137000	7	1962092	1966517	""
Os07g0137200	7	1969774	1971942	""
Os07g0137500	7	1978056	1981459	""
Os07g0137600	7	1985492	1987785	""
Os07g0137800	7	1992626	1994724	OsSTA186
Os07g0137900	7	1996747	2005978	""
Os07g0138100	7	2007670	2012928	OsSWAP70B
Os07g0138200	7	2023158	2025061	OJ1417_E01.102
ENSRNA049467750	7	2029645	2029759	snoZ278
ENSRNA049467705	7	2029819	2029912	snoZ223
ENSRNA049467656	7	2029986	2030071	snoU36a
ENSRNA049467714	7	2030129	2030278	snoR134
ENSRNA049467734	7	2030902	2031015	snoZ278
ENSRNA049467692	7	2031061	2031154	snoZ223
ENSRNA049467663	7	2031231	2031315	snoU36a
Os07g0138400	7	2035172	2036742	C3H47
Os07g0139000	7	2062181	2063847	OsC3H48
Os07g0139300	7	2067244	2068234	G1
Os07g0139400	7	2080061	2083382	UEL-1
Os07g0139500	7	2084109	2091650	BIP133
Os07g0139600	7	2092778	2093696	""
ENSRNA049467602	7	2093289	2093358	snoZ105
Os07g0139700	7	2094418	2095167	""
Os07g0140232	7	2100194	2100823	""
Os07g0140566	7	2114746	2116598	""
Os07g0140633	7	2117854	2118368	""
Os07g0141100	7	2128467	2130049	OJ1351_C05.109
Os07g0141400	7	2136871	2138335	PsbP
Os07g0141450	7	2139644	2140459	""
Os07g0141500	7	2140736	2143984	""
Os07g0141600	7	2144184	2151799	OJ1351_C05.114
Os07g0141650	7	2148712	2148906	""
Os07g0141700	7	2149575	2152124	""
Os07g0141900	7	2162644	2167146	OJ1351_C05.118
Os07g0142000	7	2170647	2172805	OJ1351_C05.119
Os07g0142050	7	2171775	2172572	""
Os07g0142100	7	2175193	2175719	""
Os07g0142200	7	2176824	2177640	gp1
Os07g0142300	7	2179636	2180493	OJ1351_C05.123
Os07g0142500	7	2181829	2182635	OJ1351_C05.124
Os07g0142600	7	2184250	2184996	""
Os07g0142700	7	2187378	2188973	OJ1351_C05.126
Os07g0142802	7	2190971	2193208	""
Os07g0142900	7	2193809	2196930	OJ1351_C05.128
Os07g0143000	7	2197573	2201392	""
Os07g0143200	7	2207362	2209018	OsPIF14
Os07g0143401	7	2212152	2213086	""
Os07g0143500	7	2215711	2217178	""
ENSRNA049467627	7	2216768	2216867	mir-160
Os07g0143600	7	2222974	2224906	""
Os07g0143700	7	2225652	2231090	OsRH53
Os07g0143800	7	2226468	2230876	""
Os07g0143900	7	2231961	2234430	OJ1343_B12.112
Os07g0144500	7	2257336	2258974	OspPLAIIIepsilon
Os07g0144732	7	2274921	2276505	""
Os07g0144900	7	2287216	2287491	OSK16
Os07g0145250	7	2306730	2307397	""
Os07g0145400	7	2313447	2318963	""
Os07g0145500	7	2313831	2314848	""
Os07g0145800	7	2338784	2339182	""
Os07g0146300	7	2369190	2370650	""
Os07g0146700	7	2389707	2390872	""
Os07g0146800	7	2400237	2400969	""
Os07g0147500	7	2454338	2455636	PsbR
Os07g0147550	7	2456969	2458136	OsPsbR2
Os07g0147600	7	2458274	2461953	OsCrRLK1L15
Os07g0147700	7	2465582	2468069	""
Os07g0147800	7	2469673	2472942	""
Os07g0147900	7	2476843	2480167	""
Os07g0148200	7	2488798	2490401	""
Os07g0148600	7	2517283	2519073	""
Os07g0148800	7	2542557	2545656	""
Os07g0148900	7	2546465	2547298	PsaK
Os07g0149250	7	2569102	2570516	""
Os07g0149300	7	2569534	2570553	""
ENSRNA049467678	7	2595091	2595193	U6
Os07g0149900	7	2595756	2599060	""
Os07g0150100	7	2601216	2606217	OsOSCA3.1
Os07g0150200	7	2613935	2616323	""
Os07g0150500	7	2634435	2640489	""
Os07g0150600	7	2635874	2640419	""
Os07g0150700	7	2643540	2647773	CIPK23
Os07g0150901	7	2663551	2664031	""
Os07g0151100	7	2678498	2679332	MIL1
Os07g0151200	7	2686548	2689650	""
Os07g0151250	7	2688701	2689497	""
Os07g0151300	7	2690661	2693089	""
Os07g0151650	7	2715649	2717667	""
Os07g0151700	7	2717555	2718371	""
Os07g0151800	7	2721785	2723535	""
Os07g0151900	7	2727975	2730142	""
Os07g0152000	7	2751213	2756586	OsTCP21
Os07g0152101	7	2757219	2761900	""
Os07g0152200	7	2757336	2761925	""
Os07g0152301	7	2765292	2770654	""
Os07g0152500	7	2788416	2789090	""
Os07g0152700	7	2791348	2792566	OsGSTU45
Os07g0152800	7	2794136	2797283	""
Os07g0152900	7	2797691	2801343	GLO5
Os07g0152950	7	2799025	2801038	""
Os07g0153000	7	2801928	2804209	OsJAZ
Os07g0153150	7	2806936	2815086	""
Os07g0153300	7	2819047	2822940	""
Os07g0153400	7	2824369	2826637	OsFbox340
Os07g0153600	7	2839194	2840089	PROG1
Os07g0154100	7	2870686	2872829	OSNCED3
Os07g0154201	7	2871056	2872541	""
Os07g0154300	7	2882267	2882849	""
Os07g0154400	7	2885058	2892760	""
Os07g0154800	7	2940398	2942804	""
Os07g0154900	7	2943339	2943867	""
Os07g0155100	7	2945227	2946683	""
Os07g0155200	7	2946893	2949178	""
Os07g0155600	7	2984428	2990911	EIN2
Os07g0156200	7	3011373	3014163	prx99
Os07g0156467	7	3016440	3017585	OSJNBa0024L18.29
Os07g0156732	7	3022041	3024426	""
Os07g0156910	7	3059132	3059407	""
Os07g0157000	7	3061684	3062830	prx7
Os07g0157401	7	3067285	3069670	""
Os07g0157600	7	3090132	3104241	""
Os07g0157700	7	3105286	3109490	""
Os07g0157900	7	3111642	3113960	""
Os07g0158100	7	3115347	3116009	""
Os07g0158000	7	3115457	3115869	""
Os07g0158200	7	3118819	3122484	""
Os07g0158300	7	3122638	3124603	""
Os07g0158400	7	3124926	3125729	""
Os07g0158500	7	3127749	3130514	OsHAP2J
Os07g0158800	7	3150258	3152643	""
Os07g0158900	7	3153597	3157109	OsFbox341
Os07g0159200	7	3168032	3170244	""
Os07g0159500	7	3183342	3187245	""
Os07g0159550	7	3184790	3187148	""
Os07g0159600	7	3188806	3189565	OJ1714_H10.111
Os07g0159700	7	3190314	3191901	OsRLCK223
Os07g0159800	7	3198843	3201809	OJ1714_H10.115
Os07g0159900	7	3203068	3204153	OsGRL14
Os07g0160000	7	3207022	3214064	""
Os07g0160050	7	3207062	3214083	""
Os07g0160100	7	3219923	3229237	YAB1
Os07g0160300	7	3241946	3244545	OJ1714_H10.123
Os07g0160400	7	3244803	3247308	OsGLYI9
Os07g0160500	7	3252386	3255460	OsFbox342
Os07g0160600	7	3258325	3262106	OsFLA16
Os07g0160800	7	3258380	3261811	""
ENSRNA049449930	7	3268168	3268239	tRNA-Cys
Os07g0161000	7	3270392	3275905	OJ1714_H10.131
Os07g0161500	7	3285400	3287427	OsFbox343
Os07g0161600	7	3288480	3293291	CDPK17
Os07g0161650	7	3290163	3293001	""
Os07g0161700	7	3296830	3297367	OsVQ26
Os07g0162100	7	3316476	3318170	OJ1714_H10.144
Os07g0162200	7	3321133	3322023	OJ1714_H10.145
Os07g0162300	7	3324859	3329936	""
Os07g0162400	7	3332889	3334136	OsCDAP1
Os07g0162450	7	3339394	3340629	OJ1714_H10.151
Os07g0162500	7	3342219	3343596	OJ1714_H10.152
Os07g0162600	7	3344780	3346551	OJ1714_H10.153
Os07g0162700	7	3351308	3352672	OsCDAP2
Os07g0162900	7	3360001	3361559	OsCDAP3
Os07g0163000	7	3363008	3370018	OsD-LDH
Os07g0163066	7	3363492	3369984	""
Os07g0163132	7	3370206	3370264	""
Os07g0163200	7	3372597	3374464	OsFbox344
Os07g0163500	7	3388224	3400176	WP1
Os07g0163800	7	3420545	3424487	OsM5
Os07g0163900	7	3426467	3428467	""
Os07g0164000	7	3429482	3434732	WAF1
Os07g0164100	7	3436026	3444708	HDA704
Os07g0164200	7	3444963	3446865	""
Os07g0164300	7	3446343	3450330	P0428D12.123
Os07g0164500	7	3453921	3457164	P0039H02.105
Os07g0164600	7	3459870	3462736	OsMED31a
Os07g0164700	7	3465226	3469077	P0039H02.108
Os07g0164800	7	3469431	3471635	P0039H02.109
Os07g0164900	7	3471834	3476921	OsAAO
Os07g0165000	7	3483093	3485872	""
Os07g0165100	7	3485972	3488626	P0039H02.112
Os07g0165200	7	3494281	3499214	OsSTA189
Os07g0165300	7	3505469	3508474	""
Os07g0165650	7	3533971	3534744	""
Os07g0165700	7	3539543	3542189	P0039H02.125
Os07g0165900	7	3547492	3548592	OsUCL21
Os07g0166100	7	3561191	3569122	P0039H02.131
Os07g0166300	7	3566767	3570883	""
Os07g0166500	7	3573154	3573754	OJ1641_C04.119
Os07g0166600	7	3574979	3576767	""
Os07g0166700	7	3583172	3588346	P0039H02.137
Os07g0166800	7	3586107	3593883	OsUBC7
Os07g0166850	7	3589444	3593774	""
Os07g0167000	7	3595696	3599706	eIF-3e
Os07g0167100	7	3602446	3610749	""
Os07g0167200	7	3610852	3614403	OsMB10
Os07g0167300	7	3616170	3618158	OJ1641_C04.127
Os07g0167500	7	3620456	3630778	OJ1641_C04.129
Os07g0167700	7	3633980	3635156	""
Os07g0168000	7	3645846	3656754	PNP1
ENSRNA049449909	7	3660036	3660106	tRNA-Gly
Os07g0168300	7	3662374	3663407	OsGSTU11
Os07g0168600	7	3668837	3672256	""
Os07g0168700	7	3672714	3674413	""
ENSRNA049467589	7	3673305	3673390	SNORD24
ENSRNA049467579	7	3673840	3673927	SNORD24
Os07g0168800	7	3675982	3678406	OsSAP9
Os07g0168900	7	3677609	3678258	""
Os07g0169100	7	3683525	3685666	OsSAP18
Os07g0169300	7	3690095	3692444	OsRLCK224
Os07g0169500	7	3698670	3699146	OsSAP10
Os07g0169600	7	3699627	3701537	""
Os07g0169700	7	3702346	3704648	GA20OX3
Os07g0169800	7	3706807	3711327	OsCAF1-10
Os07g0170000	7	3711848	3712695	""
Os07g0170016	7	3713183	3714162	""
Os07g0170049	7	3717076	3717589	""
Os07g0170100	7	3718709	3722651	""
Os07g0170200	7	3725057	3726449	""
Os07g0170300	7	3726683	3731161	""
Os07g0170400	7	3727685	3728433	""
Os07g0170500	7	3734562	3735397	""
Os07g0170800	7	3745385	3749974	OsFbox345
Os07g0170900	7	3754392	3757854	""
Os07g0171100	7	3759965	3761968	P0496D04.12-1
Os07g0171200	7	3762449	3766394	GalT
Os07g0171300	7	3773300	3779797	""
Os07g0171350	7	3775952	3778727	""
Os07g0172200	7	3797345	3800704	P0496D04.23-1
Os07g0172500	7	3813983	3817318	""
Os07g0172600	7	3817978	3820720	""
Os07g0172900	7	3830318	3840267	P0496D04.34-1
Os07g0173100	7	3843577	3844443	""
Os07g0173200	7	3847014	3850323	P0496D04.37-1
Os07g0173300	7	3859755	3861542	""
Os07g0173400	7	3864811	3868227	""
Os07g0173501	7	3872177	3875018	OSJNBb0060J21.1
Os07g0173601	7	3880975	3881725	""
Os07g0173700	7	3883518	3885696	RPS18a
Os07g0173850	7	3895074	3895682	""
Os07g0174200	7	3898508	3900061	RPS18b
Os07g0174400	7	3910661	3911056	OsLLA6
Os07g0174700	7	3919914	3920834	OJ1656_E11.120
Os07g0174766	7	3922851	3926312	""
Os07g0174900	7	3947968	3949371	OsLTPG16
Os07g0175000	7	3950662	3951180	OsLTPG15
Os07g0175100	7	3952983	3954894	OJ1656_E11.131
Os07g0175200	7	3957209	3957722	OJ1656_E11.132
Os07g0175300	7	3957966	3960638	""
Os07g0175350	7	3970345	3975458	""
Os07g0175400	7	3970364	3975298	OsSTA191
Os07g0175500	7	3976534	3977701	OsLTPG17
Os07g0175600	7	3980211	3981196	OsLTPG18
Os07g0175700	7	3981420	3981858	""
Os07g0175750	7	3982793	3986630	""
Os07g0175801	7	3989346	3989418	""
Os07g0175900	7	3991680	3996800	""
Os07g0176200	7	4020306	4027426	""
Os07g0176300	7	4020600	4022499	""
Os07g0176401	7	4023421	4027387	""
Os07g0176500	7	4029361	4030853	""
Os07g0176400	7	4029711	4030679	""
Os07g0176600	7	4049784	4054523	OsNek3
Os07g0176900	7	4068003	4070134	P0534H07.29-1
Os07g0177000	7	4071947	4076070	""
Os07g0176966	7	4072468	4076141	""
Os07g0177100	7	4077504	4085522	MMS19
Os07g0177150	7	4086746	4087286	""
Os07g0177200	7	4087454	4088971	OJ1361_E02.101
Os07g0177300	7	4089230	4092086	OJ1361_E02.102
Os07g0178100	7	4118436	4123587	OsETOL2
Os07g0178600	7	4139160	4142436	HSFA2B
Os07g0178700	7	4143416	4144441	OJ1361_E02.117
Os07g0178800	7	4145912	4146853	""
Os07g0178900	7	4151000	4156036	OsRuvBL1b
Os07g0178950	7	4156181	4158543	""
Os07g0179000	7	4156203	4162216	OJ1361_E02.121
Os07g0179200	7	4179287	4181396	OsCYP63
Os07g0179300	7	4182044	4184048	OsVTE3
Os07g0179400	7	4185365	4187968	""
Os07g0179500	7	4191047	4192262	""
Os07g0179700	7	4199981	4200594	""
Os07g0180000	7	4213482	4214137	""
Os07g0180100	7	4219935	4221821	""
Os07g0180300	7	4226700	4230082	""
Os07g0180700	7	4240044	4253407	OsZIFL3
Os07g0180800	7	4254293	4258677	""
Os07g0180900	7	4263172	4265561	""
Os07g0181000	7	4266881	4271518	OsPKpa1
Os07g0181100	7	4283646	4287282	SLAC
Os07g0181200	7	4288289	4288734	""
Os07g0181500	7	4305620	4307513	""
Os07g0181700	7	4312794	4318815	""
Os07g0181750	7	4312921	4318452	""
Os07g0181800	7	4318811	4320328	""
Os07g0182000	7	4322232	4326713	RISBZ1
Os07g0182100	7	4330503	4333642	OsTSA
Os07g0182200	7	4339902	4342192	OsbHLH099
Os07g0182400	7	4355211	4356572	OsIAA24
Os07g0182601	7	4375795	4377801	""
Os07g0182900	7	4380870	4391940	MET1B
Os07g0183050	7	4401187	4402039	""
Os07g0183100	7	4402060	4403139	OsARF20
Os07g0183200	7	4403712	4405484	""
Os07g0183350	7	4406706	4409656	""
Os07g0183700	7	4432593	4434430	""
Os07g0184200	7	4457611	4459225	OJ1046_F10.118
Os07g0184300	7	4460555	4460829	rig
Os07g0184500	7	4467429	4468766	""
Os07g0184633	7	4472355	4473004	""
ENSRNA049467759	7	4477219	4477370	snoJ26
Os07g0184800	7	4483447	4484756	OJ1046_F10.127
Os07g0184850	7	4483879	4484607	""
Os07g0184900	7	4485257	4498866	OsKu70
Os07g0184950	7	4490835	4491612	""
Os07g0185000	7	4498946	4501911	OsWNK3
Os07g0185100	7	4499384	4500796	""
Os07g0185200	7	4503371	4507682	""
Os07g0185300	7	4509152	4513785	""
Os07g0185432	7	4532354	4536461	OsBIP116b
Os07g0185500	7	4536493	4536780	""
Os07g0185700	7	4544924	4552953	""
Os07g0185800	7	4557242	4559678	""
Os07g0185900	7	4567730	4568349	""
Os07g0186000	7	4574319	4576229	TRXH
Os07g0186150	7	4592997	4595609	""
Os07g0186200	7	4593094	4595607	SIK2
Os07g0186400	7	4606698	4614551	""
Os07g0186500	7	4618666	4622754	""
Os07g0187000	7	4642474	4644600	""
Os07g0187001	7	4646182	4646753	""
Os07g0187200	7	4652793	4660423	D2HGDH
Os07g0187300	7	4659450	4662743	OsRZ2
Os07g0187400	7	4663426	4667478	""
Os07g0187700	7	4682480	4687646	PHF1
Os07g0187900	7	4697237	4699531	""
Os07g0188000	7	4702978	4712517	OsAGO14
Os07g0188050	7	4703148	4704371	""
Os07g0188233	7	4719660	4722675	""
Os07g0188249	7	4725288	4725583	""
Os07g0188266	7	4725715	4726845	OsFKBP16-4
Os07g0188700	7	4729466	4733531	""
Os07g0188750	7	4731806	4733152	""
Os07g0188800	7	4734626	4741454	OsALDH6B2
Os07g0189400	7	4758553	4760320	""
Os07g0189700	7	4773059	4774386	""
Os07g0189800	7	4774734	4776611	""
Os07g0190000	7	4821207	4824665	OsDXS
Os07g0190150	7	4833925	4834809	""
Os07g0190400	7	4863214	4864110	""
Os07g0190600	7	4868011	4877912	""
Os07g0190650	7	4878345	4880263	OSJNBb0003E08.25
Os07g0190700	7	4878496	4880469	""
Os07g0190800	7	4880571	4882104	OsTRXh5
Os07g0190900	7	4882878	4890086	""
Os07g0191000	7	4890273	4893660	""
Os07g0191200	7	4914656	4920788	OSA2
Os07g0191250	7	4915426	4920406	""
Os07g0191301	7	4925896	4930714	""
Os07g0191401	7	4935821	4937587	""
Os07g0191500	7	4935899	4937910	""
Os07g0191600	7	4940554	4946602	STR2
Os07g0191625	7	4941012	4946359	""
Os07g0191650	7	4947651	4948597	""
Os07g0191700	7	4949828	4963161	""
Os07g0191801	7	4952562	4956062	""
Os07g0191900	7	4967544	4969280	""
Os07g0192000	7	4969408	4971145	""
Os07g0192300	7	4977967	4981656	OsDjC58
Os07g0192400	7	4986843	4987429	""
Os07g0192550	7	4999115	5000023	""
Os07g0192700	7	5003872	5005726	""
Os07g0192800	7	5009488	5011125	""
Os07g0192900	7	5013790	5019921	""
Os07g0193000	7	5023650	5027745	""
Os07g0193100	7	5026840	5027482	""
Os07g0193200	7	5030626	5033824	""
Os07g0193600	7	5071071	5076929	""
Os07g0193701	7	5077088	5077494	""
Os07g0193800	7	5081853	5084921	OsbHLH094
Os07g0194000	7	5095716	5099498	spb1
Os07g0194100	7	5102510	5107297	""
Os07g0194300	7	5109201	5109767	""
Os07g0194351	7	5114256	5116344	""
Os07g0194400	7	5115242	5115514	OsCLE701
Os07g0194500	7	5116681	5119153	""
Os07g0194550	7	5116786	5118903	""
Os07g0194675	7	5120683	5121013	""
Os07g0194800	7	5128629	5132968	OJ1715_A07.11-1
Os07g0194950	7	5133446	5136515	""
Os07g0195100	7	5145085	5148743	OsRab8B1
Os07g0195200	7	5151366	5155561	""
Os07g0195300	7	5165197	5166518	OsFbox347
Os07g0195350	7	5166692	5170944	""
Os07g0195400	7	5179090	5182750	AGM1
Os07g0196100	7	5212559	5215354	""
Os07g0196200	7	5216029	5217014	""
Os07g0196300	7	5219438	5226721	OsFbox348
Os07g0196700	7	5237177	5239545	""
Os07g0196900	7	5249181	5251071	OsFbox349
Os07g0197000	7	5253172	5254221	""
Os07g0197100	7	5256320	5259729	OsHXK4
Os07g0197300	7	5263397	5273423	""
Os07g0197400	7	5276964	5279196	""
Os07g0197500	7	5281095	5293886	""
Os07g0198300	7	5313828	5318057	OsLTPG19
Os07g0198650	7	5327888	5328442	""
Os07g0199000	7	5348937	5353611	""
Os07g0199350	7	5365996	5366643	""
Os07g0200000	7	5418768	5426572	""
Os07g0200500	7	5431481	5436147	""
Os07g0200700	7	5440357	5445784	""
Os07g0200801	7	5446267	5446790	""
Os07g0200900	7	5449457	5450573	""
ENSRNA049467742	7	5451322	5451445	MIR1428
Os07g0201100	7	5452173	5459549	""
Os07g0201300	7	5463119	5464797	""
Os07g0201500	7	5481538	5482455	""
Os07g0201800	7	5490710	5492857	""
Os07g0202000	7	5497490	5498989	""
Os07g0202100	7	5500383	5506489	OsRH52B
Os07g0202400	7	5507023	5507708	""
Os07g0202300	7	5508065	5510602	DIM1
Os07g0202900	7	5521609	5526641	""
Os07g0203275	7	5546812	5548245	""
Os07g0203300	7	5552535	5557133	""
Os07g0203500	7	5565331	5566233	""
Os07g0203700	7	5567712	5580522	spl5(bl6
Os07g0203900	7	5582400	5584106	""
Os07g0203925	7	5584553	5587357	""
Os07g0203950	7	5592562	5596381	""
Os07g0204000	7	5593910	5594841	OsERF#005
Os07g0204100	7	5598662	5600729	P0431A02.22
Os07g0204250	7	5598921	5599556	""
Os07g0204400	7	5612134	5612909	""
Os07g0204500	7	5613825	5623660	""
Os07g0204800	7	5640466	5642747	""
Os07g0204900	7	5645630	5651129	""
Os07g0205000	7	5651977	5657245	""
Os07g0205200	7	5659654	5667669	""
Os07g0205350	7	5662263	5665021	""
Os07g0205500	7	5682013	5685265	""
Os07g0205600	7	5682196	5685233	""
Os07g0205700	7	5691967	5699883	""
Os07g0205900	7	5702786	5711287	""
Os07g0206300	7	5725201	5726591	""
Os07g0206400	7	5736877	5737483	RP6
Os07g0206500	7	5741877	5742488	Prol-19
Os07g0206600	7	5747394	5749826	""
Os07g0206650	7	5747552	5749325	""
Os07g0206700	7	5750899	5756651	Ossmt1-1
Os07g0206750	7	5763808	5768526	""
Os07g0206800	7	5763917	5768534	""
Os07g0206850	7	5770675	5771150	""
Os07g0206900	7	5770888	5771447	""
Os07g0207100	7	5773958	5777483	""
Os07g0207301	7	5787338	5787867	""
Os07g0207400	7	5787547	5789223	""
Os07g0207700	7	5805378	5811087	SH-H
Os07g0207800	7	5812564	5818510	""
Os07g0208000	7	5819764	5821777	OJ1559_F09.109
Os07g0208050	7	5820020	5820677	""
Os07g0208100	7	5822759	5824346	OsPGL16
Os07g0208500	7	5852783	5858718	OsCesA8
Os07g0208533	7	5853014	5853641	""
Os07g0208566	7	5855693	5857002	""
Os07g0208600	7	5864737	5865808	OsREM4.3
Os07g0208700	7	5864739	5865707	""
Os07g0208801	7	5876973	5879800	""
Os07g0208900	7	5880098	5884357	""
Os07g0208950	7	5883104	5883410	""
Os07g0209000	7	5885350	5889923	OsDGL1
Os07g0209100	7	5890575	5894128	""
Os07g0209201	7	5890901	5893832	""
Os07g0209401	7	5930850	5935137	""
Os07g0209500	7	5935165	5939024	""
Os07g0209600	7	5940038	5943934	""
Os07g0209700	7	5945271	5946050	""
Os07g0209800	7	5951532	5955708	OsbZIP59
Os07g0209900	7	5957210	5957259	""
Os07g0210000	7	5972103	5976618	OsEXO70FX10
Os07g0210100	7	5976882	5979068	OsEXO70X4
Os07g0210800	7	6000383	6002257	""
Os07g0211000	7	6017683	6020652	OsEXO70X3
Os07g0211101	7	6035953	6037209	OsMed5_2
Os07g0211200	7	6042977	6044306	OsMed5_2
Os07g0211400	7	6051306	6060083	OsKAPP
Os07g0211500	7	6062889	6069317	Rc
Os07g0211601	7	6088484	6093428	""
Os07g0211700	7	6089992	6091035	OsIPT5
Os07g0211800	7	6108059	6115481	OJ1664_D08.103-1
Os07g0211900	7	6117890	6121772	OJ1664_D08.104
Os07g0212200	7	6134016	6136740	OJ1664_D08.107
Os07g0212300	7	6137057	6141022	OJ1664_D08.108
Os07g0212400	7	6146970	6152549	""
Os07g0213300	7	6222175	6231669	""
Os07g0213350	7	6225877	6231558	""
Os07g0213400	7	6232648	6234546	OJ1116_C08.104
Os07g0213500	7	6234898	6236824	""
Os07g0213600	7	6239015	6239615	OsEnS-95
Os07g0213800	7	6244163	6244880	OsEnS-96
Os07g0214100	7	6254882	6255558	RA17
Os07g0214300	7	6258917	6259662	RAG2
Os07g0214600	7	6276107	6276753	RA5B
Os07g0214900	7	6294479	6296305	OsCHS2
Os07g0215050	7	6294761	6295698	""
Os07g0215200	7	6315737	6318057	""
Os07g0215500	7	6336198	6336838	""
Os07g0216100	7	6376133	6376887	""
Os07g0216600	7	6416024	6416707	LTPL163
Os07g0216700	7	6432377	6433104	""
Os07g0217600	7	6494465	6501972	CYP71Z2
Os07g0217800	7	6502506	6503819	""
Os07g0218200	7	6516015	6522044	TPS3
Os07g0218600	7	6571285	6573172	""
Os07g0218700	7	6574224	6577179	""
Os07g0218766	7	6574371	6576987	""
Os07g0218832	7	6599749	6602659	""
Os07g0219250	7	6609124	6609750	Prol-20
Os07g0219300	7	6611130	6611756	Prol-21
Os07g0219400	7	6613136	6613762	Prol-22
Os07g0220000	7	6620316	6620931	pro13b.4
Os07g0220333	7	6632645	6635326	""
Os07g0220466	7	6650301	6650982	""
Os07g0220600	7	6661040	6663408	""
